sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
ABCN.dev.gold.bea19_000238,role,gpt-4o,0.0,128,1.0,1234,60,0,582,"There are orange trees, a large lake, and Etna in the background.","There are orange trees, a large lake, and Etna in the background.","There are orange trees , a large lake and Etna in background .","There are orange trees , a large lake and Etna in the background .",13,medium
ABC.train.gold.bea19_010749,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,534,"First of all, the environment is contaminated, and these substances get to us by water, air, food, and also the clothes.","First of all, the environment is contaminated, and these substances get to us by water, air, food, and also the clothes.","First of all the environment is contaminated and these substances get to us by water , air , food ... also the clothes .","First of all , the environment is contaminated and these substances get to us by water , air , food ... also clothes .",24,long
ABC.train.gold.bea19_010749,instruction,gpt-4o,0.0,128,1.0,1234,60,0,553,"First of all, the environment is contaminated, and these substances get to us by water, air, food, and also the clothes.","First of all, the environment is contaminated, and these substances get to us by water, air, food, and also the clothes.","First of all the environment is contaminated and these substances get to us by water , air , food ... also the clothes .","First of all , the environment is contaminated and these substances get to us by water , air , food ... also clothes .",24,long
ABC.train.gold.bea19_010749,role,gpt-4o,0.0,128,1.0,1234,60,0,668,"First of all, the environment is contaminated and these substances get to us by water, air, food... also the clothes.","First of all, the environment is contaminated and these substances get to us by water, air, food... also the clothes.","First of all the environment is contaminated and these substances get to us by water , air , food ... also the clothes .","First of all , the environment is contaminated and these substances get to us by water , air , food ... also clothes .",24,long
ABC.train.gold.bea19_020353,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,747,"Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .",20,medium
ABC.train.gold.bea19_020353,instruction,gpt-4o,0.0,128,1.0,1234,60,0,612,"Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .",20,medium
ABC.train.gold.bea19_020353,role,gpt-4o,0.0,128,1.0,1234,60,0,1012,"Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely, with the latest medical discoveries, doctors are able to treat many of the world's diseases.","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .","Conversely , with the latest medical discoveries , doctors are able to treat many of the world 's diseases .",20,medium
B.train.gold.bea19_012588,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,601,"Everything is going forward, so everything will be changed.","Everything is going forward, so everything will be changed.","Everything is going forward , so everything will be changed .","Everything is going forward , so everything will be changed .",11,medium
B.train.gold.bea19_012588,instruction,gpt-4o,0.0,128,1.0,1234,60,0,574,"Everything is going forward, so everything will be changed.","Everything is going forward, so everything will be changed.","Everything is going forward , so everything will be changed .","Everything is going forward , so everything will be changed .",11,medium
B.train.gold.bea19_012588,role,gpt-4o,0.0,128,1.0,1234,60,0,704,"Everything is going forward, so everything will be changed.","Everything is going forward, so everything will be changed.","Everything is going forward , so everything will be changed .","Everything is going forward , so everything will be changed .",11,medium
A.train.gold.bea19_001706,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,509,Speaking about reading.,Speaking about reading.,Speaking about reading .,Speaking about reading .,4,short
A.train.gold.bea19_001706,instruction,gpt-4o,0.0,128,1.0,1234,60,0,517,Speaking about reading.,Speaking about reading.,Speaking about reading .,Speaking about reading .,4,short
A.train.gold.bea19_001706,role,gpt-4o,0.0,128,1.0,1234,60,0,635,Speaking about reading.,Speaking about reading.,Speaking about reading .,Speaking about reading .,4,short
C.train.gold.bea19_010390,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,541,"There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old , abandoned , local buildings in our capital city .","There are more than 200 old , abandoned , buildings in our capital city .",16,medium
C.train.gold.bea19_010390,instruction,gpt-4o,0.0,128,1.0,1234,60,0,452,"There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old , abandoned , local buildings in our capital city .","There are more than 200 old , abandoned , buildings in our capital city .",16,medium
C.train.gold.bea19_010390,role,gpt-4o,0.0,128,1.0,1234,60,0,502,"There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old, abandoned, local buildings in our capital city.","There are more than 200 old , abandoned , local buildings in our capital city .","There are more than 200 old , abandoned , buildings in our capital city .",16,medium
B.dev.gold.bea19_000888,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,509,"You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes , a tennis racket and some balls and person who play with .","You need a good pair of shoes , a tennis racket and some balls and a person to play with .",20,medium
B.dev.gold.bea19_000888,instruction,gpt-4o,0.0,128,1.0,1234,60,0,574,"You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes , a tennis racket and some balls and person who play with .","You need a good pair of shoes , a tennis racket and some balls and a person to play with .",20,medium
B.dev.gold.bea19_000888,role,gpt-4o,0.0,128,1.0,1234,60,0,507,"You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes, a tennis racket, some balls, and a person to play with.","You need a good pair of shoes , a tennis racket and some balls and person who play with .","You need a good pair of shoes , a tennis racket and some balls and a person to play with .",20,medium
ABC.train.gold.bea19_012384,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,723,"There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where peolpe can buy the typical clothes , dark dresses for women or a ' tango hat ' for man .",There are also places where people can buy the typical clothes ; dark dresses for women or a ' tango hat ' for men .,25,long
ABC.train.gold.bea19_012384,instruction,gpt-4o,0.0,128,1.0,1234,60,0,778,"There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where peolpe can buy the typical clothes , dark dresses for women or a ' tango hat ' for man .",There are also places where people can buy the typical clothes ; dark dresses for women or a ' tango hat ' for men .,25,long
ABC.train.gold.bea19_012384,role,gpt-4o,0.0,128,1.0,1234,60,0,617,"There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where people can buy the typical clothes, dark dresses for women or a 'tango hat' for men.","There are also places where peolpe can buy the typical clothes , dark dresses for women or a ' tango hat ' for man .",There are also places where people can buy the typical clothes ; dark dresses for women or a ' tango hat ' for men .,25,long
ABCN.dev.gold.bea19_000075,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,629,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment .,He got so mad that he asked her to get out of his apartment .,15,medium
ABCN.dev.gold.bea19_000075,instruction,gpt-4o,0.0,128,1.0,1234,60,0,600,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment .,He got so mad that he asked her to get out of his apartment .,15,medium
ABCN.dev.gold.bea19_000075,role,gpt-4o,0.0,128,1.0,1234,60,0,814,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment.,He got so mad that he asked her to get out of his apartment .,He got so mad that he asked her to get out of his apartment .,15,medium
B.train.gold.bea19_007343,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,724,"Dear Mikel,","Dear Mikel,","Dear Mikel ,","Dear Mikel ,",3,short
B.train.gold.bea19_007343,instruction,gpt-4o,0.0,128,1.0,1234,60,0,868,"Dear Mikel,","Dear Mikel,","Dear Mikel ,","Dear Mikel ,",3,short
B.train.gold.bea19_007343,role,gpt-4o,0.0,128,1.0,1234,60,0,397,"Dear Mikel,","Dear Mikel,","Dear Mikel ,","Dear Mikel ,",3,short
ABC.train.gold.bea19_002638,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,570,Will you help me?,Will you help me?,Will you help me ?,Will you help me ?,5,short
ABC.train.gold.bea19_002638,instruction,gpt-4o,0.0,128,1.0,1234,60,0,651,Will you help me?,Will you help me?,Will you help me ?,Will you help me ?,5,short
ABC.train.gold.bea19_002638,role,gpt-4o,0.0,128,1.0,1234,60,0,855,Will you help me?,Will you help me?,Will you help me ?,Will you help me ?,5,short
ABC.train.gold.bea19_011321,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,518,"In some places, you will find difficulty in finding it.","In some places, you will find difficulty in finding it.","In some place , you will find difficulty in finding it .","In some places , you will have difficulty finding it .",12,medium
ABC.train.gold.bea19_011321,instruction,gpt-4o,0.0,128,1.0,1234,60,0,531,"In some places, you will find difficulty in finding it.","In some places, you will find difficulty in finding it.","In some place , you will find difficulty in finding it .","In some places , you will have difficulty finding it .",12,medium
ABC.train.gold.bea19_011321,role,gpt-4o,0.0,128,1.0,1234,60,0,619,"In some places, you will find difficulty in finding it.","In some places, you will find difficulty in finding it.","In some place , you will find difficulty in finding it .","In some places , you will have difficulty finding it .",12,medium
C.train.gold.bea19_004813,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,618,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,21,long
C.train.gold.bea19_004813,instruction,gpt-4o,0.0,128,1.0,1234,60,0,1009,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,21,long
C.train.gold.bea19_004813,role,gpt-4o,0.0,128,1.0,1234,60,0,578,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values.,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,It shows that ethnic minority people can integrate with the majority Caucasian people without losing their cultural and traditional values .,21,long
C.train.gold.bea19_007173,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,688,"Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence , the municipal board decided to invite the developers as well in the meeting that was scheduled in a weeks time .","Hence , the municipal board decided to invite the developers to the meeting that was scheduled for a weeks ' time .",23,long
C.train.gold.bea19_007173,instruction,gpt-4o,0.0,128,1.0,1234,60,0,519,"Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence , the municipal board decided to invite the developers as well in the meeting that was scheduled in a weeks time .","Hence , the municipal board decided to invite the developers to the meeting that was scheduled for a weeks ' time .",23,long
C.train.gold.bea19_007173,role,gpt-4o,0.0,128,1.0,1234,60,0,534,"Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence, the municipal board decided to invite the developers as well to the meeting that was scheduled in a week's time.","Hence , the municipal board decided to invite the developers as well in the meeting that was scheduled in a weeks time .","Hence , the municipal board decided to invite the developers to the meeting that was scheduled for a weeks ' time .",23,long
C.train.gold.bea19_000241,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,674,"Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four and five stars hotels are located in the main area , but smaller hotels and a youth hostel are also available to families .","Four and five star hotels are located in the main area , but smaller hotels and a youth hostel are also available for families .",25,long
C.train.gold.bea19_000241,instruction,gpt-4o,0.0,128,1.0,1234,60,0,992,"Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four and five stars hotels are located in the main area , but smaller hotels and a youth hostel are also available to families .","Four and five star hotels are located in the main area , but smaller hotels and a youth hostel are also available for families .",25,long
C.train.gold.bea19_000241,role,gpt-4o,0.0,128,1.0,1234,60,0,729,"Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four- and five-star hotels are located in the main area, but smaller hotels and a youth hostel are also available to families.","Four and five stars hotels are located in the main area , but smaller hotels and a youth hostel are also available to families .","Four and five star hotels are located in the main area , but smaller hotels and a youth hostel are also available for families .",25,long
ABC.train.gold.bea19_002971,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,824,"I have other qualities like cooking like a super chef or even better than that, I am the most organized person in this country, and I love to work with children because it is a way to teach everything you know to other people and help them improve as a person.","I have other qualities like cooking like a super chef or even better than that, I am the most organized person in this country, and I love to work with children because it is a way to teach everything you know to other people and help them improve as a person.","I have other qualities like , cooking like super chef or even better than that , I am the person more organizated in this country , and I love to work with children because it is a form to teach everything you know to other people and help to improve like person .","I have other qualities like , cooking like a super chef or even better than that . I am the most organized person in this country , and I love to work with children because it is a way to teach everything you know to other people and help them to improve as a person .",53,long
ABC.train.gold.bea19_002971,instruction,gpt-4o,0.0,128,1.0,1234,60,0,812,"I have other qualities like cooking like a super chef or even better than that, I am the person more organized in this country, and I love to work with children because it is a form to teach everything you know to other people and help to improve like a person.","I have other qualities like cooking like a super chef or even better than that, I am the person more organized in this country, and I love to work with children because it is a form to teach everything you know to other people and help to improve like a person.","I have other qualities like , cooking like super chef or even better than that , I am the person more organizated in this country , and I love to work with children because it is a form to teach everything you know to other people and help to improve like person .","I have other qualities like , cooking like a super chef or even better than that . I am the most organized person in this country , and I love to work with children because it is a way to teach everything you know to other people and help them to improve as a person .",53,long
ABC.train.gold.bea19_002971,role,gpt-4o,0.0,128,1.0,1234,60,0,847,"I have other qualities like cooking like a super chef or even better than that, I am the most organized person in this country, and I love to work with children because it is a form to teach everything you know to other people and help to improve as a person.","I have other qualities like cooking like a super chef or even better than that, I am the most organized person in this country, and I love to work with children because it is a form to teach everything you know to other people and help to improve as a person.","I have other qualities like , cooking like super chef or even better than that , I am the person more organizated in this country , and I love to work with children because it is a form to teach everything you know to other people and help to improve like person .","I have other qualities like , cooking like a super chef or even better than that . I am the most organized person in this country , and I love to work with children because it is a way to teach everything you know to other people and help them to improve as a person .",53,long
ABC.train.gold.bea19_005133,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,724,So we need to stand together.,So we need to stand together.,So we need to stand together .,So we need to stand together .,7,short
ABC.train.gold.bea19_005133,instruction,gpt-4o,0.0,128,1.0,1234,60,0,563,So we need to stand together.,So we need to stand together.,So we need to stand together .,So we need to stand together .,7,short
ABC.train.gold.bea19_005133,role,gpt-4o,0.0,128,1.0,1234,60,0,553,So we need to stand together.,So we need to stand together.,So we need to stand together .,So we need to stand together .,7,short
B.train.gold.bea19_001552,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,647,"Generally speaking, cars generate more pollution than any public transport.","Generally speaking, cars generate more pollution than any public transport.","Generally speaking , cars generates more pollution than any public transport .","Generally speaking , cars generate more pollution than any public transport .",12,medium
B.train.gold.bea19_001552,instruction,gpt-4o,0.0,128,1.0,1234,60,0,541,"Generally speaking, cars generate more pollution than any public transport.","Generally speaking, cars generate more pollution than any public transport.","Generally speaking , cars generates more pollution than any public transport .","Generally speaking , cars generate more pollution than any public transport .",12,medium
B.train.gold.bea19_001552,role,gpt-4o,0.0,128,1.0,1234,60,0,567,"Generally speaking, cars generate more pollution than any public transport.","Generally speaking, cars generate more pollution than any public transport.","Generally speaking , cars generates more pollution than any public transport .","Generally speaking , cars generate more pollution than any public transport .",12,medium
B.dev.gold.bea19_000208,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,512,"Love,","Love,","Love ,","Love ,",2,short
B.dev.gold.bea19_000208,instruction,gpt-4o,0.0,128,1.0,1234,60,0,533,"Love,","Love,","Love ,","Love ,",2,short
B.dev.gold.bea19_000208,role,gpt-4o,0.0,128,1.0,1234,60,0,339,"Love,","Love,","Love ,","Love ,",2,short
ABC.train.gold.bea19_028824,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,472,She was around fifty years old and rather unattractive although smartly dressed.,She was around fifty years old and rather unattractive although smartly dressed.,She was around fifty years old and rather unattractive although smartly dressed .,She was around fifty years old and rather unattractive although smartly dressed .,13,medium
ABC.train.gold.bea19_028824,instruction,gpt-4o,0.0,128,1.0,1234,60,0,550,"She was around fifty years old and rather unattractive, although smartly dressed.","She was around fifty years old and rather unattractive, although smartly dressed.",She was around fifty years old and rather unattractive although smartly dressed .,She was around fifty years old and rather unattractive although smartly dressed .,13,medium
ABC.train.gold.bea19_028824,role,gpt-4o,0.0,128,1.0,1234,60,0,740,"She was around fifty years old and rather unattractive, although smartly dressed.","She was around fifty years old and rather unattractive, although smartly dressed.",She was around fifty years old and rather unattractive although smartly dressed .,She was around fifty years old and rather unattractive although smartly dressed .,13,medium
ABC.train.gold.bea19_025585,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,534,Travelling by car is great.,Travelling by car is great.,Travelling by car is great .,Travelling by car is great .,6,short
ABC.train.gold.bea19_025585,instruction,gpt-4o,0.0,128,1.0,1234,60,0,431,Traveling by car is great.,Traveling by car is great.,Travelling by car is great .,Travelling by car is great .,6,short
ABC.train.gold.bea19_025585,role,gpt-4o,0.0,128,1.0,1234,60,0,920,Traveling by car is great.,Traveling by car is great.,Travelling by car is great .,Travelling by car is great .,6,short
B.train.gold.bea19_011168,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,639,"Dream walked towards me and said, do you know how to satisfy a lady?","Dream walked towards me and said, do you know how to satisfy a lady?",Dream walked towards me and said do you know how to satisfy a lady .,"Dream walked towards me and said "" Do you know how to satisfy a lady ?",15,medium
B.train.gold.bea19_011168,instruction,gpt-4o,0.0,128,1.0,1234,60,0,542,"Dream walked towards me and said, ""Do you know how to satisfy a lady?""","Dream walked towards me and said, ""Do you know how to satisfy a lady?""",Dream walked towards me and said do you know how to satisfy a lady .,"Dream walked towards me and said "" Do you know how to satisfy a lady ?",15,medium
B.train.gold.bea19_011168,role,gpt-4o,0.0,128,1.0,1234,60,0,706,"Dream walked towards me and said, do you know how to satisfy a lady?","Dream walked towards me and said, do you know how to satisfy a lady?",Dream walked towards me and said do you know how to satisfy a lady .,"Dream walked towards me and said "" Do you know how to satisfy a lady ?",15,medium
C.dev.gold.bea19_000110,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,807,"Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .","Because Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .",24,long
C.dev.gold.bea19_000110,instruction,gpt-4o,0.0,128,1.0,1234,60,0,858,"Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .","Because Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .",24,long
C.dev.gold.bea19_000110,role,gpt-4o,0.0,128,1.0,1234,60,0,595,"Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour being something to share, the second day we shared it with Diana, one of my friends from Vancouver.","Due to Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .","Because Puerquitour is something to share , the second day we shared it with Diana , one of my friends from Vancouver .",24,long
C.train.gold.bea19_007743,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,715,USA SUMMER CAMPS APPLICATIONS.,USA SUMMER CAMPS APPLICATIONS.,USA SUMMER CAMPS APPLICATION .,USA SUMMER CAMPS APPLICATION .,5,short
C.train.gold.bea19_007743,instruction,gpt-4o,0.0,128,1.0,1234,60,0,584,USA SUMMER CAMPS APPLICATION.,USA SUMMER CAMPS APPLICATION.,USA SUMMER CAMPS APPLICATION .,USA SUMMER CAMPS APPLICATION .,5,short
C.train.gold.bea19_007743,role,gpt-4o,0.0,128,1.0,1234,60,0,605,USA SUMMER CAMPS APPLICATION.,USA SUMMER CAMPS APPLICATION.,USA SUMMER CAMPS APPLICATION .,USA SUMMER CAMPS APPLICATION .,5,short
A.train.gold.bea19_008919,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,536,"Oh, cool! I haven't watched BH6 yet u.u","Oh, cool! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u",10,short
A.train.gold.bea19_008919,instruction,gpt-4o,0.0,128,1.0,1234,60,0,606,"Oh, cool! I haven't watched BH6 yet u.u","Oh, cool! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u",10,short
A.train.gold.bea19_008919,role,gpt-4o,0.0,128,1.0,1234,60,0,567,"Oh, cool! I haven't watched BH6 yet u.u","Oh, cool! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u","Oh , cool ! I haven't watched BH6 yet u.u",10,short
A.train.gold.bea19_000366,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,433,There are so many temples here.,There are so many temples here.,There are so many temples here .,There are so many temples here .,7,short
A.train.gold.bea19_000366,instruction,gpt-4o,0.0,128,1.0,1234,60,0,625,There are so many temples here.,There are so many temples here.,There are so many temples here .,There are so many temples here .,7,short
A.train.gold.bea19_000366,role,gpt-4o,0.0,128,1.0,1234,60,0,728,There are so many temples here.,There are so many temples here.,There are so many temples here .,There are so many temples here .,7,short
B.train.gold.bea19_006332,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,568,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups .,It is done one after the other according to their age groups .,13,medium
B.train.gold.bea19_006332,instruction,gpt-4o,0.0,128,1.0,1234,60,0,731,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups .,It is done one after the other according to their age groups .,13,medium
B.train.gold.bea19_006332,role,gpt-4o,0.0,128,1.0,1234,60,0,716,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups.,It is performed one after the other according to their age groups .,It is done one after the other according to their age groups .,13,medium
A.train.gold.bea19_009710,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,1183,"When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car , wind is so strong!I felt a little nervous though the scenery amazing .","When we went to Sun Moon Lake by cable car , the wind was so strong ! I felt a little nervous though the scenery was amazing .",24,long
A.train.gold.bea19_009710,instruction,gpt-4o,0.0,128,1.0,1234,60,0,917,"When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car , wind is so strong!I felt a little nervous though the scenery amazing .","When we went to Sun Moon Lake by cable car , the wind was so strong ! I felt a little nervous though the scenery was amazing .",24,long
A.train.gold.bea19_009710,role,gpt-4o,0.0,128,1.0,1234,60,0,887,"When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car, the wind was so strong! I felt a little nervous though the scenery was amazing.","When we went to Sun Moon Lake by cable car , wind is so strong!I felt a little nervous though the scenery amazing .","When we went to Sun Moon Lake by cable car , the wind was so strong ! I felt a little nervous though the scenery was amazing .",24,long
C.dev.gold.bea19_000976,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,611,Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers.,Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers.,Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,During the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,20,medium
C.dev.gold.bea19_000976,instruction,gpt-4o,0.0,128,1.0,1234,60,0,724,"Along the course, I had to accomplish some writing assignments and submit them to be evaluated by my peers.","Along the course, I had to accomplish some writing assignments and submit them to be evaluated by my peers.",Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,During the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,20,medium
C.dev.gold.bea19_000976,role,gpt-4o,0.0,128,1.0,1234,60,0,603,"Along the course, I had to accomplish some writing assignments and submit them to be evaluated by my peers.","Along the course, I had to accomplish some writing assignments and submit them to be evaluated by my peers.",Along the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,During the course I had to accomplish some writing assignments and submit them to be evaluated by my peers .,20,medium
C.train.gold.bea19_004562,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,923,"Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and is therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and is therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favourable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world , according to Ethnologue .","Establishing English as the new worldwide spoken language might be a good example since English is already spoken by more than 300 million native speakers and , therefore , the third most spoken language in the world , according to Ethnologue .",40,long
C.train.gold.bea19_004562,instruction,gpt-4o,0.0,128,1.0,1234,60,0,747,"Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favourable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world , according to Ethnologue .","Establishing English as the new worldwide spoken language might be a good example since English is already spoken by more than 300 million native speakers and , therefore , the third most spoken language in the world , according to Ethnologue .",40,long
C.train.gold.bea19_004562,role,gpt-4o,0.0,128,1.0,1234,60,0,917,"Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favorable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world, according to Ethnologue.","Establishing English as the new worldwide spoken language might be a favourable example since English is already spoken by more than 300 million native speakers and therefore the third most spoken language in the world , according to Ethnologue .","Establishing English as the new worldwide spoken language might be a good example since English is already spoken by more than 300 million native speakers and , therefore , the third most spoken language in the world , according to Ethnologue .",40,long
C.train.gold.bea19_003402,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,617,She did not want to remember anything further on that night.,She did not want to remember anything further on that night.,She did not want to remember anything further on that night .,She did not want to remember anything further on that night .,12,medium
C.train.gold.bea19_003402,instruction,gpt-4o,0.0,128,1.0,1234,60,0,614,She did not want to remember anything further on that night.,She did not want to remember anything further on that night.,She did not want to remember anything further on that night .,She did not want to remember anything further on that night .,12,medium
